,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
29162,2043,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              MTL_RELLIK
            ",He's got no problem selling you his tech at cost because he'll turn around and sell your info to make up the profit.,"
    54
  ",11 months ago,1,0,5800000,54
33907,12,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              eyetrauma
            ",I’m just imagining the meeting where some manager was like “Designing a walk cycle is gonna take how long?!”,"
    54
  ",4 months ago (edited),4,0,410000,54
13601,625,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Kerosin
            ",It’s so he can shed his uncomfortable human skin and attend conferences without anybody being able to see his true lizard form obviously,"
    54
  ",11 months ago,1,0,1900000,54
13807,831,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              WickedMo13
            ","The Youth has branded facebook as old people social media lmao, its on its way out. Speaking of old people , it seems like they lowkey mad at this truth, in the comment section lmao","
    54
  ",11 months ago (edited),1,0,1900000,54
29332,2213,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              yesthisiscat_
            ","Because of covid lockdown, my social anxiety became worse. This would make it even worse","
    54
  ",10 months ago,1,0,5800000,54
29144,2025,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Ruthwik Reddy Junuthula
            ",Mark saying privacy is the best joke I have heard in all my life,"
    54
  ",11 months ago,1,0,5800000,54
31896,241,4,metaverse violence,/watch?v=7zz8aPs0JhI,Meta CEO Mark Zuckerberg Does Damage Control After Metaverse Selfie Is Mocked Viciously Online,/c/YongYea,462K views,1 month ago,0,"
              BRUXXUS
            ","Where did $10 BILLION go?! That's an unimaginable amount of money. Like, if I were given 10 bil to create this, I'd be able to make it faster, vastly better looking, an more appealing with $9,900,000 left over.  I love how this seems more like the Meta scammer being scammed.  :)","
    54
  ",1 month ago,1,0,462000,54
13469,493,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Grand Master Yoda
            ",the metaverse is just facebook's vr chat,"
    54
  ",11 months ago,1,0,1900000,54
7425,16,4,metaverse violence,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4.1M views,10 months ago,0,"
              Random Person
            ","This was amazing   
I laughed my ass off.
The ending had me screaming","
    53
  ",8 months ago,8,0,4099999,53
40576,433,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              JM TBOTB
            ",Metaverse will never replace the real world with real interactions and real human chemistry.,"
    53
  ",7 months ago,7,0,7500000,53
15583,7,4,metaverse violence,/watch?v=a1mC5m9K-ec,I Became The Richest Man In The Metaverse,/c/airrack,10M views,6 months ago,0,"
              zijuiy wttuy
            ",That was such a fun time!! I was awesome meeting you guys in VR!! Something I will always remember ,"
    53
  ",6 months ago,6,0,10000000,53
40408,265,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Milani Nodada
            ","I hope I’m six-feet under by the time the Meta Verse becomes a norm in daily living like social media has 
I’m good with it. ️","
    53
  ",7 months ago,7,0,7500000,53
40600,457,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              IamZeus1100
            ","This confirms some things I suspected . I remember testing out the hololens at fleet week and I couldn’t stop think of the potential applications for this . I think VR is great , but AR could really have some truly unique abilities. 
Also .. as someone who loves the idea of meta verse but loathes the idea of meta running ..  I’d rather have Microsoft handle it .","
    53
  ",7 months ago (edited),7,0,7500000,53
11076,420,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Haven Hinton
            ",Thank you for covering this. I love this type of content. Not a lot of people want to cover it out of fear. It's time to wake up before it's too late.,"
    53
  ",9 months ago,9,0,5800000,53
15645,69,4,metaverse violence,/watch?v=a1mC5m9K-ec,I Became The Richest Man In The Metaverse,/c/airrack,10M views,6 months ago,0,"
              VaazkL
            ",I love seeing jack in these videos!,"
    53
  ",6 months ago,6,0,10000000,53
40582,439,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              echo 5
            ",Gaming and metaverse makes sense. I don't see how Facebook can do the metaverse without the fantasy that video games bring.,"
    53
  ",7 months ago,7,0,7500000,53
13415,439,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              TapDat52K
            ",Procrastinating with VR and buying virtual cats. I already know this vid is a banger!,"
    53
  ",11 months ago,1,0,1900000,53
31836,181,4,metaverse violence,/watch?v=7zz8aPs0JhI,Meta CEO Mark Zuckerberg Does Damage Control After Metaverse Selfie Is Mocked Viciously Online,/c/YongYea,462K views,1 month ago,0,"
              mattirro draca
            ","11:50
""I played games back in 2002 with better graphics then this""
Is probably the most savage line I've heard in awhile","
    53
  ",1 month ago,1,0,462000,53
40522,379,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Awoken Entertainment
            ",It's like a modern day arms race..,"
    53
  ",7 months ago,7,0,7500000,53
29637,1,4,metaverse violence,/watch?v=neoW_lMiuqE,Metaverse faces hardware headwinds for VR future,/c/CNBCtelevision,2.9K views,1 month ago,0,"
              Gail Eickhoff
            ","I read about a man in his 50s that started investing in stocks  then retired in 2years with over $6million, that right there is my utmost goal and I'd really appreciate clues and tips on how to reach this goal within 5years","
    53
  ",1 month ago,1,0,2900,53
18682,701,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Eric Abbott
            ","Has the simulation been run recently on modern computers with more variables? Given the severe limitations of computers in the 1970s, I can't help but feel the old results may not be the most accurate.","
    53
  ",6 months ago (edited),6,0,10000000,53
19552,1571,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Kåre Nielsen
            ",I am so gratefull I was born in the 80s and got to experience the best times for this culture - 90/2000s … from 2010 it all went slowly downwards  Good luck everybody ️,"
    53
  ",9 months ago,9,0,10000000,53
29475,2356,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              kyluci1
            ",What we need is a good dose of REALITY and fresh air. Keeps the human healthy and wise. You can keep your bubble.,"
    53
  ",11 months ago,1,0,5800000,53
18178,197,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Mateo Bareo
            ","People do forget we are living through an amazing time.  It's easy to watch the news and freak out and think everything's terrible, but it's not all bad.","
    53
  ",2 months ago,2,0,10000000,53
18851,870,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              huntressvideos
            ","Stuck here in Northern Europe during a time where we should have at least -10 C instead of the +10 C that we have been having since December (it sometimes dropped a bit but on the whole way too warm), I would say that the business as usual scenario is very probably too mild.","
    53
  ",8 months ago,8,0,10000000,53
29141,2022,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Brian Mendez
            ",I feel like pretty soon everyone is just gonna be living in the digital world not talking to any actual human being. At one point we're all gonna be more alone than we've ever been.,"
    52
  ",11 months ago,1,0,5800000,52
43377,234,4,metaverse violence,/watch?v=PjbFU4L9VgA,"Facebook Metaverse In Disarray & NFT Sales Are ""Falling Off A Cliff"" According To Reports",/c/YongYea,351K views,3 months ago,0,"
              A RANDOM BOSS
            ",Finally. Some good fucking news. ,"
    52
  ",3 months ago,3,0,351000,52
19417,1436,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Khaki Campbell
            ","I'm wondering if Australians who are witnessing their democracy rapidly turn in to a totalitarian state, feel compelled to adjust their personal estimates for the collapse of so-called ""civilization""?","
    52
  ",9 months ago,9,0,10000000,52
18528,547,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Michael C
            ","There is an assumption that this will follow some smooth curve across all societies (assuming society as a singular).  I don’t think you can use this in a singular sense and thus more than likely there will be uneven punctuated collapses of societies (plural).  This will lead to more immigration (the economic immigrants, the climate change immigrants, the war taxed immigrants, etc) and thus more uneven punctuations in collapse based on these population shifts and taxing of those resources in the new emigrated areas.  Uneven health care and effects by more pandemics (big and small), pollution (unevenly distributed or at least the affects from pollution) etc. will create larger shifts in a society (singular) causing further uneven punctuations even within in singular societies.  Thus, what I think this means is that life will get more uncomfortable for some (even in modern societies) and far more comfortable for others in that same society.  So, I think being a king (like an Elon Musk) in this future will actually be better than it is now while a middle class suburbanite will be far worse (even if only separated by less than 10 miles geographically).  I don’t know we can view modern society collapses through the same lens as the collapses of past civilizations.  Like global warming, we are already seeing collapses of societies and uneven distribution as to how individuals in those societies are affected by these circumstances.  We don’t have to wait until 2040, it is happening (unevenly and in punctuated ways) in 2021.","
    52
  ",9 months ago,9,0,10000000,52
1872,222,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Ganesh Karri
            ",Even virtual games need to be regulated when it had impact on a global scale and takes few hours of your day. Otherwise cyber bullying will become common,"
    52
  ",8 months ago (edited),8,0,1100000,52
36796,409,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              Jerome Hill
            ","Investing in crypto now should be in every wise individuals list, in some months time you'll be ecstatic with the decision you made today.","
    52
  ",11 months ago,1,0,1300000,52
13325,349,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              lurkalisk
            ","""The television was seen as a cesspool of culture, something that would ruin America""

I don't know that they were wrong, really.
Just because we're used to something doesn't mean it was actually good the whole time. Social media, for instance, is almost crucial to modern culture, but has all but conclusively proven it's completely awful for us as a species. Too bad, we just expect it now.","
    52
  ",11 months ago,1,0,1900000,52
33915,20,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              Jonathan Burnham
            ","There is so much wrong with the metaverse, it's hard to even know where to begin.  Take VR for instance.  I can only think one one very niche genre where VR even has vocal support fanbase as potentially the most immersive way to play, and even within that community there are many that would disagree.  And that very small and specific group is within the sim-racing community.  And then you have to look at why it would be considered so great within that one usage.  And that it recreates and experience you are not likely to ever truly get within real life, that of driving a racing car or even a regular car at extreme speeds.  IE it immerses you in an experience approximating real life, doing something you probably will never be able to truly do, like drive a F1 car and race against other people.

And that highlights the true problem with metaverse.  It's looking to grow to provide an alternative to real life for mundane every day activities.  Why do I need a to have a board meeting in VR when I could either have it in real life or remotely through a zoom like conference app.  The metaverse does nothing to improve or augment real life mundane activities, but would only seeks to replace and monetize them.  It's entirely predatory without providing any real value to the customer.  And pretty much every piece of technology we have today can find it's roots in the imagination of science fiction, even mobile phones.  Virtual worlds were never depicted to replace real ones in SF, and the closest one gets to potential real life replacement is something like the holodeck in Star Trek, which again never really replaces reality, but has functions leisurely and simulation wise to provide value to reality.  And that again links back to why VR is some popularity in Sim Racing, simulation to provide an experience difficult to replicate in reality.

Nevermind, that they also seem to be trying to build this from the ground up without looking to and recruiting from where virtual worlds have already seen success, in games like Minecraft, large MMOs like WoW, popular communication apps like Discord, the popularity of teleconferencing apps, the small VR success within Sim Racing, live service games like Fortnite, and even the popularity of a predatory game like Roblox.  All of these have lessons to learn and development talent to pull from, instead of trying to recreate the wheel.  They aren't bringing anything to the table that evolves any of these, or leads them to a natural point of convergence, in the way say the I-Phone did for mobile phones.","
    52
  ",5 months ago (edited),5,0,410000,52
29484,2365,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Specify OG
            ",I’ve seen enough “metaverse” movies to know this ain’t it chief,"
    52
  ",11 months ago,1,0,5800000,52
4859,558,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Wink
            ","Zucc smiles when he introduces the metaverse because he's like:
""They gotta buy their whole wardrobe again for their avatars and more metaverse exclusive accessories!""","
    52
  ",8 months ago (edited),8,0,4600000,52
19132,1151,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              kinda edgy
            ","""Declining birth rates could lead to an aging population. An aging population puts more financial pressure on younger workers to care for the elderly""

cough japan cough","
    52
  ",7 months ago,7,0,10000000,52
13809,833,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              JeffDvrx
            ",Tyler vs the Zuck. Now this is quality weekend content,"
    52
  ",11 months ago,1,0,1900000,52
11184,528,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Jesus is God
            ",To be in the Metaverse you'll have to give Facebook all your banking information and credit cards as well as personal information to make it work as a Metaverse,"
    52
  ",9 months ago,9,0,5800000,52
29209,2090,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Naveen C
            ","New company meta, which collects users ""meta"" data like location, time etc.","
    52
  ",11 months ago,1,0,5800000,52
29228,2109,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Lmb tcs
            ",“We are gonna harvest and sell your data under a new name “,"
    52
  ",11 months ago,1,0,5800000,52
11400,744,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Concerned Voice
            ","This is why ""we won't own anything but we'll be happy""
Translation - ""we will live in a 10' by 10' room but will live our dreams in a fantasy world where we will spend all our hard earned credits (not money) on anything we can think of and can afford""","
    51
  ",9 months ago,9,0,5800000,51
23157,228,4,metaverse violence,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,562K views,1 month ago,0,"
              Casey wasey
            ","Vrchat: isn't perfect at all but has made the last year the best of my life

Horizons: best I can do is half a body","
    51
  ",1 month ago,1,0,562000,51
4793,492,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              OmarZed
            ",I’m glad to see that many people are opposing this.,"
    51
  ",9 months ago,9,0,4600000,51
1896,246,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Bucky Barns
            ","I want to say I wasn’t laughing, but I was, because the fact that this is even a news headline is laughable.","
    51
  ",8 months ago,8,0,1100000,51
2064,414,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              sdm465
            ","Don't know how it can be called rape.  It was a virtual conflict, or could even be called virtual assult.  Are men in any way stronger in a virtual world??!!  A group of women can gang together and do the exact same thing against a man in that  world.  Calling anything related to sex  rape is an insult to women who actually undergo the physical trauma.","
    51
  ",8 months ago,8,0,1100000,51
13211,235,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Heika
            ","I think that before the metaverse can get any legs to stand on, we as an internet community, need to keep pushing the idea to each other that we should absolutely not use the damn thing, because all of these companies are evil","
    51
  ",11 months ago,1,0,1900000,51
13004,28,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              MrTubeyboy
            ",All I can say is that I'm truly happy that the majority of the comments are against this soulless idea. people power!,"
    51
  ",8 months ago,8,0,1900000,51
39012,979,4,metaverse violence,/watch?v=m_SJ1suI5oI,The Best Metaverse Investment RIGHT NOW,/c/AndreiJikh,1.6M views,10 months ago,0,"
              Mitchell Herrera
            ",<It is clear BTC have proved it's use case during this uncertain times. We need more experts like ALEX VALENTINE who educate people on the evolution of the market so people avoid common mistakes so they don’t walk out of the market feeling frustrated! Keep up the great work!  Raised over 16 BTC when I started at 2 BTC in just few weeks implementing ALEX VALENTINE daily trading signals and tips.,"
    51
  ",6 months ago,6,0,1600000,51
36676,289,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              Crypto artist
            ",The metaverse will change everything. I'm more excited about gaming NFTs.,"
    50
  ",11 months ago,1,0,1300000,50
22938,9,4,metaverse violence,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,562K views,1 month ago,0,"
              Drew Lawrence
            ","Working as I do in a software company I can totally see how the metaverse can end up so bad. Someone at the top of the company has a vague idea, someone a few steps down is tasked with making it. Someone under them has to write the user stories. Developers scratch their heads and say, well you wanted that, which is impossible, but we can do this.

No-one has a dream or a vision for this thing but everyone knows there's a lot of money in this project so they just keep working away.

I agree with this video that Zuck should have gone to established games developers and said, 'make Second Life' but better in these specific ways...', but Zuck, for a tech billionaire, seems to lack any imagination for this kind of thing.","
    50
  ",1 month ago,1,0,562000,50
15894,318,4,metaverse violence,/watch?v=a1mC5m9K-ec,I Became The Richest Man In The Metaverse,/c/airrack,10M views,6 months ago,0,"
              Secret
            ",You always try to do something new and extra ordinary and make ur audience feel excited for every next video. I took some inspiration from you especially in my video where I ordered pizza to MrBeast's house! ,"
    50
  ",6 months ago,6,0,10000000,50
10671,15,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              GypsyGreenQueen
            ",I deleted my Facebook over a year ago! I have SO much less stress! It was the best thing I’ve done in a while! 10/10 recommended,"
    50
  ",8 months ago,8,0,5800000,50
36951,564,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              Reven Douglas
            ",EXPERT MRS BLOSSOM JEFFERSON CHANGED MY FINANCIAL STATUS FOR GOOD,"
    50
  ",11 months ago,1,0,1300000,50
36748,361,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              Ashley Miguel
            ",Putting your time and effort in activities and investments that will yield a profitable return in the future is what we should be aiming for.,"
    50
  ",11 months ago,1,0,1300000,50
40163,20,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Shivansh Krish
            ","I will forever appreciate this channel and Mrs Joyce Snyder, you've helped my family alot, your videos, advice, lessons and funny words are inspirational and helpful to us. My Wife and I have been able to be minimal, conscious in spending, saving and investing wisely, I now earn every week. You're such a blessing to this generation. we all love you","
    50
  ",1 month ago (edited),1,0,7500000,50
38184,151,4,metaverse violence,/watch?v=m_SJ1suI5oI,The Best Metaverse Investment RIGHT NOW,/c/AndreiJikh,1.6M views,10 months ago,0,"
              Brandon Murray
            ",When Microsoft and Meta launch their metaverses with massive existing user bases it's going to be hard for the Decentralands of the world to compete for users especially if those platforms allow everyone to have their own space and offer more utility.,"
    50
  ",9 months ago,9,0,1600000,50
36408,21,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              zully moguel
            ","Hey Alux, first off, thank you for all the Alux team does. Quiet a humanitarian act it is to educate, much love. 
My question is, I want to create my own NFT’s but don’t know a single thing, any recommendations on where to start? 

(Thank you)","
    50
  ",11 months ago,1,0,1300000,50
38609,576,4,metaverse violence,/watch?v=m_SJ1suI5oI,The Best Metaverse Investment RIGHT NOW,/c/AndreiJikh,1.6M views,10 months ago,0,"
              Chris B
            ","Everything about this video makes me sad. Good quality video! But the idea that people are spending THAT much money on fake land is just.... ugh, and the fact that I'm not gonna buy any because I don't understand it, and I'll lose out on a lot of potential earnings also makes me sad. I hate everything about this.

Still a good video though!","
    50
  ",9 months ago,9,0,1600000,50
2334,684,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Simon Potter
            ",This is so funny. No-one seems to realize it's virtual. No raping occured. This woman needs to uninstall Facebook and get a real life.,"
    50
  ",8 months ago,8,0,1100000,50
20568,7,4,metaverse violence,/watch?v=3n9iXlA7HJk,Metaverse app allows kids into virtual strip clubs - BBC News,/c/BBCNews,120K views,7 months ago,0,"
              DJNesado
            ","The VRChat community itself can counter act everything displayed here. We condone children that are underage playing in the game-worlds that have been created, not going into worlds where they shouldn't be that literally have warnings plastered on the entrance saying ""18+"". If anything it's the parent's fault for not monitoring what their child is doing.","
    50
  ",7 months ago,7,0,120000,50
29377,2258,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Dariusus
            ","Things i HATE about this: almost everything
What i didn't HATE: ""oh hi mark""","
    50
  ",10 months ago (edited),1,0,5800000,50
29231,2112,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Cody
            ","this mission statement sounds like, ""please spend more money on useless stuff that doesn't exist"" vs about a cool and ambitious future. Everything he says just reeks of ""money."" Everything doesn't have to be monetized zucc.","
    50
  ",11 months ago,1,0,5800000,50
29159,2040,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Sanjeev Mittal
            ","Meta Mission - breaking people apart with the power of our online platforms. FB, Instagram and WhatsApp... More to come. If you hate your neighbor, family already or are afraid might happen - Meta will help.","
    50
  ",11 months ago,1,0,5800000,50
29155,2036,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Safia Hnd
            ","Finally,here's a horrifying reason to leave Facebook for good (: 

Dude wants us to be real life sociopaths.. and leave all of our normal blood and flesh lives.","
    50
  ",11 months ago,1,0,5800000,50
20583,22,4,metaverse violence,/watch?v=3n9iXlA7HJk,Metaverse app allows kids into virtual strip clubs - BBC News,/c/BBCNews,120K views,7 months ago,0,"
              dr rd
            ","""Then Jess was assaulted"" What!? Huh?! Are you for real? That's a whole new level of Victimhood.","
    50
  ",7 months ago,7,0,120000,50
22526,12,4,metaverse violence,/watch?v=UfUfm5kJDL8,#MeToo: Woman Virtually GROPED In The Metaverse,/c/MichaelKnowles,53K views,9 months ago,0,"
              Slimothy James
            ","I once knew someone who told me she was ""basically raped"" through emails/messages.","
    50
  ",9 months ago,9,0,53000,50
29147,2028,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Theo Kag
            ",It's amazing how lifelike he is !,"
    50
  ",11 months ago,1,0,5800000,50
29125,2006,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              David de Salas Ferrando
            ","So they want to put hardware in their glasses to map your surroundings, which means giving them the data of literally your house or anywhere you are, and many other sensors gathering sensitive and private information. They want to make a giant leap in matters of the type of data they gather. Worst thing is people will surely give in to all this willingly. Don't get me wrong, this a very cool idea, but coming from a company like Facebook it's likely to have many shady aspects regarding personal privacy and other important things. And other companies are certainly going to copy or get inspired to do their own thing as well. Every new technology comes at a higher cost than the previous one, and people who intend to use it must think about the consequences of introducing this to their lives, both beneficial and detrimental consequences. I hope with today's information availability people take more care than in the past before using this kind of platforms.","
    50
  ",11 months ago,1,0,5800000,50
21191,32,4,metaverse violence,/watch?v=rG6cgaUmpG0,I was sexually assaulted within the MetaVerse,/c/AlexStein99,125K views,5 months ago,0,"
              Jill Spiekerman
            ","I love that he knows their names. And uses them.
‘YOUR TIME IS EXPIRED!’ ","
    50
  ",5 months ago (edited),5,0,125000,50
10678,22,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Mike Sokolowski
            ","When I took FB's survey today in regards to them wanting to ""be better"", they were asking questions about whether or not I thought their platform was divisory and ineffective at barring content that could be harmful to others. 

In the ""please provide any additional feedback"" section at the end of the survey, I said to maybe head in a direction so that people don't feel the need to make content like this. I included the link to this video. ;)","
    50
  ",8 months ago,8,0,5800000,50
11514,858,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Donald 
            ",Funny how everyone is criticising Facebook all the time while still using it every day,"
    49
  ",10 months ago,1,0,5800000,49
24878,247,4,metaverse violence,/watch?v=suQDl4WQfak,Meta & VR: Crimes Against the Face,/c/OrdinaryThings,918K views,7 months ago,0,"
              Avery Gordon
            ","I think your experience with children, particularly in VRchat may have been down to playing on Quest. That high bar to entry for PCVR has weirdly enough done a very good job of keeping out kids, and if you play on PCVR and stick to PCVR only worlds, the kids become pretty infrequent. I also find that keeping yourself to well known worlds like The Great Pug or The Black Cat can help you mostly avoid the weirder side of VRchat and keep it as more lighthearted fun. That's just my experience though, and it will vary for everyone.","
    49
  ",7 months ago,7,0,918000,49
